Fecha Cierre;Número de cliente;Direccion Iquitos;Edad del cliente (en años);Género del cliente;Estado civil del cliente;Monto Ultimo Desembolso;Número de meses transcurridos desde el último desembolso;Antigüedad (número de meses) del cliente con Caja Maynas;Antigüedad (número de meses) del AdN en Caja Maynas (a la fecha de corte);Cliente aún activo en Caja Mayas (3 meses después del corte);Cliente aún activo en Caja Mayas (6 meses después del corte;Asesor de Negocios empleado en Caja Mayas (3 meses después del corte);Asesor de Negocios empleado en Caja Mayas (6 meses después del corte);Número de créditos vigentes en Caja Maynas (a la fecha de corte);Número de créditos vigentes en otras intituciones financieras (a la fecha de corte);Número de créditos adicionales en Caja Maynas (3 meses después del corte);Número de créditos adicionales en Caja Maynas (6 meses después del corte);Interés total acumulado a la fecha de corte;Asesor de Negocios empleado en Caja Mayas (3 meses antes del corte);Asesor de Negocios empleado en Caja Mayas (6 meses antes del corte);Número de créditos adicionales en Caja Maynas (3 meses antes del corte);Número de créditos adicionales en Caja Maynas (6 meses antes del corte);AdN ha cambiado?;Numero Meses de Fecha Cambio ADN
30/06/2021;1090100296864;1;64;1;0;62000;23;134;119;1;0;1;0;1;2;0;0;14892.57;0;0;0;0;0;0
30/06/2021;1090100297500;1;51;0;0;5000;2;2;22;1;0;1;0;1;3;0;0;73.56;0;0;0;0;0;0
30/06/2021;1090100300438;1;53;1;0;9600;2;2;60;1;0;1;0;1;1;0;0;77.83;0;0;0;0;0;0
30/06/2021;1090100301795;1;44;1;0;50000;8;91;39;1;0;0;0;2;2;0;0;856.2;0;0;0;0;0;0
30/06/2021;1090100303852;0;55;0;0;6200;17;23;53;1;0;1;0;1;2;0;0;15.32;0;0;0;0;1;17
30/06/2021;1090100305049;0;54;0;0;15000;8;33;132;1;0;1;0;1;1;0;0;347.91;0;0;0;0;0;0
30/06/2021;1090100309711;1;61;1;0;7000;16;146;39;1;0;1;0;1;3;0;0;114.05;0;0;0;0;0;0
30/06/2021;1090100311049;1;42;1;0;13000;11;44;45;1;0;1;0;1;2;0;0;275.01;0;0;0;0;1;5
30/06/2021;1090100311251;1;73;0;1;10300;11;79;4;1;0;1;0;2;3;0;0;218.54;0;0;0;0;1;8
30/06/2021;1090100313688;1;60;1;1;80000;9;124;119;1;0;1;0;1;1;0;0;274.18;0;0;0;0;0;0
30/06/2021;1090100317268;1;57;1;1;2000;11;11;28;1;0;1;0;1;1;1;0;13.67;0;0;0;0;0;0
30/06/2021;1090100318477;0;49;1;0;225000;21;130;89;1;0;1;0;2;0;0;0;2208.35;0;0;0;0;0;0
30/06/2021;1090100320480;1;44;1;0;3000;1;121;86;1;0;1;0;3;1;2;0;471.45;0;0;0;0;0;0
30/06/2021;1090100321796;1;50;1;0;150000;16;80;44;1;0;0;0;1;1;0;0;718.86;0;0;0;0;0;0
30/06/2021;1090100322440;0;65;0;1;100000;3;132;119;1;0;1;0;3;1;0;0;1496.39;0;0;0;0;0;0
30/06/2021;1090100326003;1;62;1;1;1500;2;17;4;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
30/06/2021;1090100326925;1;48;1;0;18000;1;23;32;1;0;1;0;1;1;0;0;471.32;0;0;0;0;0;0
30/06/2021;1090100327328;1;56;0;1;25800;11;124;39;1;0;1;0;2;0;0;0;496.17;0;0;0;0;0;0
30/06/2021;1090100330213;1;61;0;0;39000;27;34;3;1;0;1;0;1;1;0;0;127.51;0;0;0;0;1;28
30/06/2021;1090100331074;1;71;0;0;16000;12;17;7;1;0;1;0;2;0;0;0;150.33;0;0;0;0;0;0
30/06/2021;1090100333395;1;60;1;0;6500;26;92;76;1;0;1;0;1;2;0;0;175.1;0;0;0;0;0;0
30/06/2021;1090100336424;1;61;1;0;5200;12;23;27;1;0;1;0;2;1;0;0;9272.28;0;0;0;0;0;0
30/06/2021;1090100338001;1;45;0;1;45000;6;68;53;1;0;1;0;1;3;0;0;502.73;0;0;0;0;0;0
30/06/2021;1090100339342;1;50;1;0;38000;0;32;112;1;0;1;0;2;1;0;0;503.97;0;0;0;0;0;0
30/06/2021;1090100340545;1;57;1;0;22000;5;28;22;1;0;1;0;1;1;0;0;323.85;0;0;0;0;1;2
30/06/2021;1090100343790;1;54;1;0;7000;26;71;4;1;0;1;0;1;2;0;0;36.86;0;0;0;0;0;0
30/06/2021;1090100344494;1;40;1;0;15000;12;14;45;1;0;1;0;1;0;0;0;107.84;0;0;0;0;0;0
30/06/2021;1090100345709;1;54;1;0;20000;11;32;53;1;0;1;0;2;2;0;0;675.58;0;0;0;0;0;0
30/06/2021;1090100346268;1;70;1;1;6500;4;4;45;1;0;1;0;1;2;0;0;111.91;0;0;0;0;0;0
30/06/2021;1090100349534;1;49;0;0;5000;5;66;28;1;0;1;0;1;0;0;0;720.11;0;0;0;0;0;0
30/06/2021;1090100350974;1;51;0;0;39000;0;0;53;1;0;1;0;1;1;0;0;455.28;0;0;0;0;0;0
30/06/2021;1090100352039;1;54;1;0;100000;18;71;119;1;0;1;0;1;0;0;0;347.76;0;0;0;0;0;0
30/06/2021;1090100353434;1;47;1;1;30000;2;12;21;1;0;0;0;2;4;0;0;464.33;0;0;0;0;0;0
30/06/2021;1090100355500;1;49;1;1;3200;4;11;45;1;0;1;0;1;2;1;0;0;0;0;0;0;0;0
30/06/2021;1090100356115;1;65;1;1;10000;22;34;3;1;0;1;0;1;2;0;0;108.01;0;0;0;0;1;5
30/06/2021;1090100356620;1;53;0;0;8800;10;16;22;1;0;1;0;2;1;0;0;212.75;0;0;0;0;1;7
30/06/2021;1090100356778;1;48;0;0;26000;21;36;86;1;0;1;0;1;0;0;0;162.31;0;0;0;0;0;0
30/06/2021;1090100357731;1;58;0;0;50000;6;20;22;1;0;1;0;1;0;0;0;523.73;0;0;0;0;0;0
30/06/2021;1090100358681;1;62;1;0;13000;43;122;76;1;0;1;0;1;2;0;0;278.76;0;0;0;0;0;0
30/06/2021;1090100359998;1;54;1;1;10000;7;56;7;1;0;1;0;1;1;0;0;80.28;0;0;0;0;0;0
30/06/2021;1090100360627;1;54;0;1;20000;9;140;3;1;0;1;0;1;2;0;0;354.18;0;0;0;0;1;5
30/06/2021;1090100361925;1;45;1;0;6000;10;17;119;1;0;1;0;2;2;0;0;190.89;0;0;0;0;0;0
30/06/2021;1090100363332;1;60;1;1;29500;6;25;17;1;0;1;0;1;2;0;0;359.83;0;0;0;0;1;5
30/06/2021;1090100365475;1;60;1;1;13000;7;28;4;1;0;1;0;1;2;0;0;325.77;0;0;0;0;1;8
30/06/2021;1090100365742;1;40;1;0;20000;11;11;27;1;0;1;0;1;1;0;0;119.09;0;0;0;0;0;0
30/06/2021;1090100365882;1;53;1;0;26200;11;11;7;1;0;1;0;1;2;0;0;156.88;0;0;0;0;0;0
30/06/2021;1090100367338;1;42;1;0;18000;8;12;112;1;0;1;0;2;3;0;0;163.18;0;0;0;0;1;5
30/06/2021;1090100368024;1;58;1;1;11000;3;75;76;1;0;1;0;2;1;1;0;215.1;0;0;0;0;0;0
30/06/2021;1090100368164;1;49;1;1;20000;6;6;4;1;0;1;0;1;2;0;0;75.18;0;0;0;0;1;7
30/06/2021;1090100369462;1;65;1;1;12000;7;11;60;1;0;1;0;2;0;0;0;297.35;0;0;0;0;0;0
30/06/2021;1090100371530;1;48;0;1;6500;12;112;44;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0
30/06/2021;1090100373915;1;54;1;1;21000;8;60;4;1;0;1;0;1;4;0;0;110.06;0;0;0;0;1;8
30/06/2021;1090100375624;1;39;1;0;10000;11;31;119;1;0;1;0;2;1;0;0;420.13;0;0;0;0;0;0
30/06/2021;1090100375896;1;46;1;0;200000;41;41;4;1;0;1;0;1;1;0;0;934.79;0;0;0;0;1;39
30/06/2021;1090100376655;1;59;1;0;29500;20;20;34;1;0;0;0;1;2;0;0;115.02;0;0;0;0;0;0
30/06/2021;1090100377490;1;76;0;1;60000;33;122;22;1;0;1;0;1;1;0;0;178.89;0;0;0;0;1;5
30/06/2021;1090100378160;1;55;1;0;39000;17;73;44;0;0;0;0;1;1;0;0;6893.83;0;0;0;0;0;0
30/06/2021;1090100378542;1;54;0;0;20000;0;80;3;1;0;1;0;2;3;0;0;101.39;0;0;0;0;0;0
30/06/2021;1090100379107;1;45;0;0;3068;12;42;44;1;0;0;0;2;2;0;0;345.54;0;0;0;0;1;8
30/06/2021;1090100380270;1;40;1;0;16000;11;33;27;1;0;1;0;3;0;0;0;1274.76;0;0;0;0;0;0
30/06/2021;1090100381438;1;47;0;0;5700;12;31;76;0;0;1;0;2;1;0;0;34.49;0;0;0;0;0;0
30/06/2021;1090100381764;1;55;1;0;80000;30;115;3;1;0;1;0;1;4;1;0;68.09;0;0;0;0;1;5
30/06/2021;1090100382264;1;56;1;0;6000;4;115;17;1;0;1;0;1;4;0;0;56.81;0;0;0;0;0;0
30/06/2021;1090100382485;1;55;1;0;9000;9;12;32;1;0;1;0;2;2;0;0;67.71;0;0;0;0;0;0
30/06/2021;1090100382825;1;53;0;1;35000;1;1;7;1;0;1;0;1;2;0;0;889.46;0;0;0;0;0;0
30/06/2021;1090100383741;1;39;1;1;11000;12;86;86;1;0;1;0;2;2;0;0;92.17;0;0;0;0;0;0
30/06/2021;1090100385115;1;42;0;0;200000;44;132;97;1;0;1;0;1;1;0;0;1147.82;0;0;0;0;1;39
30/06/2021;1090100388351;1;68;1;0;5800;7;74;27;1;0;1;0;1;2;1;0;0;0;0;0;0;0;0
30/06/2021;1090100388475;1;69;0;1;5000;6;40;45;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
30/06/2021;1090100391352;1;48;0;0;8200;10;10;3;1;0;1;0;2;0;0;0;0;0;0;0;0;1;5
30/06/2021;1090100398012;1;51;1;0;5300;12;15;53;1;0;1;0;2;1;0;0;288.61;0;0;0;0;0;0
30/06/2021;1090100401234;1;52;0;0;25000;0;69;27;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
30/06/2021;1090100404667;1;60;0;0;42000;6;21;86;1;0;1;0;1;2;1;0;243.7;0;0;0;0;0;0
30/06/2021;1090100405795;1;44;0;0;18500;12;23;86;1;0;1;0;1;0;0;0;2.68;0;0;0;0;0;0
30/06/2021;1090100409162;1;63;0;1;100000;38;51;86;1;0;1;0;1;0;0;0;20037.19;0;0;0;0;1;31
30/06/2021;1090100409952;1;53;0;0;80000;7;64;60;1;0;1;0;2;2;1;0;596.45;0;0;0;0;0;0
30/06/2021;1090100410403;1;49;1;0;15000;29;29;60;1;0;1;0;1;3;0;0;332.5;0;0;0;0;1;28
30/06/2021;1090100414000;1;43;1;1;5000;3;27;60;1;0;1;0;2;0;0;0;279.66;0;0;0;0;0;0
30/06/2021;1090100415537;1;59;1;0;4500;9;10;28;1;0;1;0;2;1;1;0;79.73;0;0;0;0;0;0
30/06/2021;1090100415693;1;40;0;0;15000;11;81;60;1;0;1;0;2;1;0;0;226.45;0;0;0;0;0;0
30/06/2021;1090100416002;1;63;1;0;60000;21;21;60;1;0;1;0;1;0;1;0;647.44;0;0;0;0;0;0
30/06/2021;1090100416681;1;54;1;0;55000;10;91;4;1;0;1;0;1;2;0;0;543.55;0;0;0;0;1;7
30/06/2021;1090100421022;1;53;1;0;27400;7;40;4;1;0;1;0;1;1;0;0;128.39;0;0;0;0;0;0
30/06/2021;1090100422517;0;46;1;0;180000;15;123;89;1;0;1;0;1;1;0;0;259.37;0;0;0;0;0;0
30/06/2021;1090100424331;1;51;0;1;179000;8;35;44;0;0;0;0;1;1;0;0;1406.17;0;0;0;0;0;0
30/06/2021;1090100425397;1;71;0;1;26000;30;51;7;1;0;1;0;1;1;0;0;665.79;0;0;0;0;0;0
30/06/2021;1090100425966;1;47;1;0;14000;11;38;32;1;0;1;0;1;3;0;0;218.09;0;0;0;0;0;0
30/06/2021;1090100426342;1;47;1;0;13000;12;12;22;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
30/06/2021;1090100428451;1;63;0;0;14000;5;64;39;1;0;0;0;2;1;0;0;232.7;0;0;0;0;0;0
30/06/2021;1090100430129;1;63;1;1;50000;24;134;45;1;0;1;0;1;1;0;0;207.78;0;0;0;0;0;0
30/06/2021;1090100432369;1;55;0;0;18000;11;117;53;1;0;1;0;2;0;0;0;458.79;0;0;0;0;0;0
30/06/2021;1090100434019;1;61;1;0;163173.62;58;111;22;1;0;1;0;1;0;0;0;147.51;0;0;0;0;1;53
30/06/2021;1090100434183;1;58;1;1;12500;11;25;28;0;0;1;0;2;0;0;0;263.65;0;0;0;0;0;0
30/06/2021;1090100439029;1;56;1;0;4500;16;25;4;1;0;1;0;1;2;0;0;96.99;0;0;0;0;1;15
30/06/2021;1090100440957;1;60;1;0;12000;13;44;22;1;0;1;0;1;1;0;0;142.72;0;0;0;0;0;0
30/06/2021;1090100442224;1;66;1;0;3000;11;19;7;1;0;1;0;1;2;0;0;139.29;0;0;0;0;0;0
30/06/2021;1090100444162;1;48;1;0;10000;7;7;17;1;0;1;0;1;2;1;0;54.21;0;0;0;0;1;5
30/06/2021;1090100444588;1;46;1;1;2000;3;97;60;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0
30/06/2021;1090100445975;1;51;1;1;52000;11;24;17;1;0;1;0;2;2;1;0;376.27;0;0;0;0;0;0
30/06/2021;1090100452181;1;58;1;0;10800;11;67;39;1;0;1;0;1;1;0;0;272.33;0;0;0;0;0;0
30/06/2021;1090100457884;1;49;1;0;5400;10;122;34;1;0;0;0;2;1;1;0;146.61;0;0;0;0;0;0
30/06/2021;1090100458457;0;49;1;0;7000;1;1;53;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0
30/06/2021;1090100460095;1;40;1;0;30500;1;65;7;1;0;1;0;1;4;0;0;657.59;0;0;0;0;0;0
30/06/2021;1090100461849;1;38;1;0;12000;8;10;22;1;0;1;0;2;2;0;0;361.02;0;0;0;0;1;9
30/06/2021;1090100466522;1;57;1;0;59500;7;25;22;0;0;1;0;1;3;0;0;0;0;0;0;0;1;5
30/06/2021;1090100480916;1;56;0;1;70000;1;49;32;1;0;1;0;2;0;0;0;1915.49;0;0;0;0;0;0
30/06/2021;1090100492671;1;48;1;0;10000;3;3;7;1;0;1;0;1;2;0;0;126.39;0;0;0;0;0;0
30/06/2021;1090100497886;1;55;1;1;35000;21;113;22;1;0;1;0;1;1;0;0;156.35;0;0;0;0;0;0
30/06/2021;1090100498378;1;47;1;0;50000;22;121;44;0;0;0;0;1;2;0;0;133.67;0;0;0;0;1;10
30/06/2021;1090100498963;1;49;0;0;59992;26;26;10;1;0;0;0;1;4;0;0;533.97;0;0;0;0;1;10
30/06/2021;1090100499030;1;43;1;1;35000;25;107;39;1;0;0;0;1;0;0;0;409.62;0;0;0;0;0;0
30/06/2021;1090100499935;1;46;0;0;20000;1;98;22;1;0;1;0;1;2;0;0;57.59;0;0;0;0;0;0
30/06/2021;1090100500801;1;40;1;0;50000;0;31;39;1;0;0;0;1;1;0;0;111.87;0;0;0;0;0;0
30/06/2021;1090100502901;1;64;1;0;40000;21;21;22;1;0;1;0;1;2;0;0;69.84;0;0;0;0;1;7
30/06/2021;1090100503266;1;65;1;1;53000;56;64;86;1;0;1;0;1;0;0;0;1325.69;0;0;0;0;1;49
30/06/2021;1090100503681;1;69;1;1;72000;37;49;76;1;0;1;0;1;2;0;0;646.71;0;0;0;0;1;38
30/06/2021;1090100504068;1;47;1;1;10000;0;0;32;1;0;1;0;1;2;0;0;328.51;0;0;0;0;0;0
30/06/2021;1090100504289;1;46;1;0;7000;6;50;25;1;0;1;0;3;3;0;0;269.41;0;0;0;0;0;0
30/06/2021;1090100505315;1;42;0;0;45000;32;32;76;1;0;1;0;1;2;0;0;490.18;0;0;0;0;0;0
30/06/2021;1090100505994;1;40;1;0;8000;9;17;22;1;0;1;0;2;1;0;0;165.78;0;0;0;0;0;0
30/06/2021;1090100506991;1;59;0;0;32000;10;59;4;1;0;1;0;2;0;0;0;275.61;0;0;0;0;0;0
30/06/2021;1090100507954;1;62;1;0;2000;15;45;112;1;0;1;0;2;1;0;0;2789.51;0;0;0;0;0;0
30/06/2021;1090100508608;1;58;1;0;59500;36;46;22;1;0;1;0;1;3;0;0;4233.45;0;0;0;0;1;15
30/06/2021;1090100510190;1;56;1;1;12900;11;29;60;1;0;1;0;1;2;0;0;311.49;0;0;0;0;0;0
30/06/2021;1090100511315;1;47;1;0;10000;5;5;22;1;0;1;0;1;2;0;0;60.77;0;0;0;0;0;0
30/06/2021;1090100511650;1;61;1;0;15000;0;29;4;1;0;1;0;1;1;0;0;404.4;0;0;0;0;0;0
30/06/2021;1090100511919;0;66;1;1;5000;0;87;53;1;0;1;0;1;1;0;0;14.69;0;0;0;0;0;0
30/06/2021;1090100512613;1;68;0;1;49000;32;32;22;1;0;1;0;1;0;0;0;13264.19;0;0;0;0;1;15
30/06/2021;1090100514055;1;45;1;0;25000;0;131;32;1;0;1;0;2;2;0;0;2230.63;0;0;0;0;0;0
30/06/2021;1090100517224;1;42;1;1;20000;9;35;17;0;0;1;0;1;1;0;0;101.12;0;0;0;0;0;0
30/06/2021;1090100517534;1;73;0;1;42000;34;81;45;0;0;1;0;1;2;0;0;44.97;0;0;0;0;1;25
30/06/2021;1090100521124;1;67;0;1;5000;3;80;25;1;0;1;0;1;2;1;0;43.7;0;0;0;0;0;0
30/06/2021;1090100524549;1;64;1;0;15000;9;38;4;1;0;1;0;2;3;0;0;2666.55;0;0;0;0;1;5
30/06/2021;1090100524654;1;50;1;1;7000;19;29;39;0;0;0;0;1;2;0;0;91.21;0;0;0;0;0;0
30/06/2021;1090100525871;1;54;0;0;25000;1;88;7;1;0;1;0;1;3;0;0;215.56;0;0;0;0;0;0
30/06/2021;1090100528196;1;60;0;1;17000;11;34;86;1;0;1;0;3;0;0;0;600.14;0;0;0;0;0;0
30/06/2021;1090100528722;0;48;0;0;10000;8;8;53;1;0;1;0;1;2;0;0;62.32;0;0;0;0;1;7
30/06/2021;1090100530638;1;43;1;0;14000;11;18;53;1;0;1;0;2;1;0;0;111.38;0;0;0;0;0;0
30/06/2021;1090100534919;1;41;1;0;19500;2;18;32;1;0;1;0;2;1;1;0;493.54;0;0;0;0;0;0
30/06/2021;1090100536784;1;53;0;0;7000;2;20;17;1;0;1;0;2;3;0;0;137.59;0;0;0;0;0;0
30/06/2021;1090100540102;1;61;1;1;30000;8;8;22;1;0;1;0;1;0;0;0;165.33;0;0;0;0;1;2
30/06/2021;1090100544591;1;60;1;1;1000;3;12;44;1;0;0;0;2;2;1;0;213.85;0;0;0;0;0;0
30/06/2021;1090100552178;1;38;1;0;40000;11;72;7;1;0;1;0;2;3;0;0;738.03;0;0;0;0;0;0
30/06/2021;1090100552607;1;39;1;0;21000;21;44;45;1;0;1;0;1;3;0;0;15428.1;0;0;0;0;0;0
30/06/2021;1090100562351;0;48;0;0;10000;3;3;53;1;0;1;0;1;1;0;0;34.38;0;0;0;0;0;0
30/06/2021;1090100565440;1;59;0;1;29900;3;58;25;1;0;1;0;1;2;0;0;476.29;0;0;0;0;0;0
30/06/2021;1090100566608;1;48;0;1;100000;53;120;86;1;0;1;0;1;1;0;0;0;0;0;0;0;1;34
30/06/2021;1090100568571;1;72;0;1;18000;0;115;45;1;0;1;0;2;1;0;0;544.13;0;0;0;0;0;0
30/06/2021;1090100570231;1;49;0;0;20000;28;110;28;1;0;1;0;1;4;1;0;68.87;0;0;0;0;1;19
30/06/2021;1090100570401;1;40;0;1;36000;9;30;28;1;0;1;0;1;2;0;0;482.49;0;0;0;0;0;0
30/06/2021;1090100570583;1;44;1;1;60000;31;73;60;0;0;1;0;1;3;0;0;185.41;0;0;0;0;0;0
30/06/2021;1090100571938;1;58;1;1;22000;27;27;86;1;0;1;0;1;1;0;0;232.72;0;0;0;0;1;25
30/06/2021;1090100572381;1;44;1;0;7000;18;37;7;1;0;1;0;2;0;0;0;136.46;0;0;0;0;1;9
30/06/2021;1090100573264;1;57;1;0;13000;7;106;119;1;0;1;0;1;2;0;0;129.97;0;0;0;0;0;0
30/06/2021;1090100576191;1;62;1;0;24000;12;12;60;1;0;1;0;1;2;0;0;135.62;0;0;0;0;0;0
30/06/2021;1090100576701;1;42;1;0;23000;1;22;86;1;0;1;0;2;2;0;0;18.04;0;0;0;0;0;0
30/06/2021;1090100577294;0;62;0;1;5000;0;127;119;1;0;1;0;1;1;0;0;125.75;0;0;0;0;0;0
30/06/2021;1090100581178;1;44;1;0;35000;8;63;60;1;0;1;0;1;2;0;0;81.99;0;0;0;0;0;0
30/06/2021;1090100582239;1;57;1;0;2000;0;30;98;1;0;1;0;2;1;0;0;81.32;0;0;0;0;0;0
30/06/2021;1090100584738;1;67;0;0;95000;5;36;22;1;0;1;0;1;0;0;0;135.52;0;0;0;0;0;0
30/06/2021;1090100585475;1;44;1;0;3000;7;7;44;1;0;0;0;1;2;1;0;58.74;0;0;0;0;0;0
30/06/2021;1090100588661;1;44;1;1;29900;7;52;53;1;0;1;0;1;1;0;0;187.72;0;0;0;0;0;0
30/06/2021;1090100589772;1;53;1;0;8000;10;22;39;1;0;0;0;2;2;0;0;245.8;0;0;0;0;0;0
30/06/2021;1090100592412;0;48;1;1;2800;12;12;53;1;0;1;0;1;1;0;0;4.58;0;0;0;0;1;7
30/06/2021;1090100595179;1;63;1;1;10000;3;16;60;1;0;1;0;2;1;0;0;57.89;0;0;0;0;0;0
30/06/2021;1090100595543;1;43;1;1;50000;0;21;60;1;0;1;0;2;1;0;0;505.3;0;0;0;0;0;0
30/06/2021;1090100605042;1;44;1;0;40000;19;43;34;1;0;0;0;1;4;0;0;348.44;0;0;0;0;0;0
30/06/2021;1090100610399;1;43;1;0;29000;11;42;4;1;0;1;0;1;1;0;0;122.67;0;0;0;0;1;11
30/06/2021;1090100611514;1;58;1;1;70000;8;63;3;1;0;1;0;2;1;0;0;632.23;0;0;0;0;1;5
30/06/2021;1090100611794;1;62;1;1;100000;42;42;86;1;0;1;0;1;0;0;0;750.12;0;0;0;0;1;39
30/06/2021;1090100614467;1;41;1;1;15000;11;65;4;1;0;1;0;2;2;0;0;145.9;0;0;0;0;0;0
30/06/2021;1090100615111;1;40;1;0;39000;24;54;17;1;0;1;0;1;2;0;0;520.19;0;0;0;0;1;10
30/06/2021;1090100618527;1;59;1;1;20000;7;7;60;1;0;1;0;1;1;0;0;66.36;0;0;0;0;0;0
30/06/2021;1090100619621;1;51;1;0;50000;2;81;22;1;0;1;0;1;2;0;0;254.5;0;0;0;0;1;2
30/06/2021;1090100620645;1;52;1;0;8000;5;32;4;0;0;1;0;1;1;0;0;74.26;0;0;0;0;1;5
30/06/2021;1090100623032;1;78;0;1;12700;12;125;4;1;0;1;0;2;1;0;0;106.82;0;0;0;0;1;8
30/06/2021;1090100626589;0;43;1;0;40000;10;29;53;1;0;1;0;2;2;0;0;923.34;0;0;0;0;0;0
30/06/2021;1090100626708;1;42;1;0;30000;11;60;60;1;0;1;0;1;1;0;0;722.25;0;0;0;0;0;0
30/06/2021;1090100626724;1;48;0;0;10000;9;12;7;1;0;1;0;2;2;0;0;1304.96;0;0;0;0;0;0
30/06/2021;1090100627810;1;39;0;0;15000;4;102;25;1;0;1;0;2;1;0;0;860.31;0;0;0;0;0;0
30/06/2021;1090100628786;1;42;1;0;59000;28;76;86;1;0;1;0;1;1;0;0;530.5;0;0;0;0;0;0
30/06/2021;1090100632074;1;60;0;0;15000;19;19;34;0;0;0;0;1;2;0;0;1.48;0;0;0;0;0;0
30/06/2021;1090100633020;1;38;1;0;28000;10;17;34;1;0;0;0;2;1;0;0;177.39;0;0;0;0;0;0
30/06/2021;1090100633526;1;52;0;1;8000;1;66;60;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0
30/06/2021;1090100638692;1;60;0;1;1000;6;25;22;1;0;1;0;1;1;0;0;23.86;0;0;0;0;0;0
30/06/2021;1090100641286;1;66;0;1;29500;26;142;112;1;0;1;0;1;3;0;0;1267.57;0;0;0;0;0;0
30/06/2021;1090100642622;1;65;0;1;14200;10;29;60;1;0;1;0;2;1;0;0;389.73;0;0;0;0;0;0
30/06/2021;1090100645834;1;53;1;0;4000;2;110;22;1;0;1;0;1;1;1;0;300.81;0;0;0;0;0;0
30/06/2021;1090100652920;1;40;0;0;8000;3;20;22;1;0;1;0;2;1;0;0;206.09;0;0;0;0;0;0
30/06/2021;1090100653489;1;46;1;1;3500;0;0;3;1;0;1;0;1;2;0;0;103.78;0;0;0;0;0;0
30/06/2021;1090100653829;1;46;1;0;21000;11;29;7;1;0;1;0;2;1;1;0;1249.1;0;0;0;0;0;0
30/06/2021;1090100654647;1;37;0;0;52000;17;55;86;1;0;1;0;1;0;0;0;640.91;0;0;0;0;0;0
30/06/2021;1090100655163;1;63;0;1;29000;11;71;86;1;0;1;0;1;0;1;0;149.67;0;0;0;0;0;0
30/06/2021;1090100660370;0;38;0;0;64000;2;36;53;1;0;1;0;2;1;0;0;366.81;0;0;0;0;0;0
30/06/2021;1090100661147;1;46;1;1;50000;7;20;34;1;0;0;0;2;1;0;0;370.35;0;0;0;0;0;0
30/06/2021;1090100662861;1;70;0;1;30000;28;80;76;1;0;1;0;1;1;1;0;171.68;0;0;0;0;1;19
30/06/2021;1090100663115;1;44;1;0;64000;43;43;60;1;0;1;0;1;2;0;0;291.37;0;0;0;0;0;0
30/06/2021;1090100667013;1;39;1;0;40000;32;41;39;0;0;0;0;1;3;0;0;37.24;0;0;0;0;1;25
30/06/2021;1090100667951;1;63;1;0;40000;12;38;27;1;0;1;0;1;0;0;0;308.15;0;0;0;0;0;0
30/06/2021;1090100670120;1;47;1;0;15000;3;16;25;1;0;0;0;2;1;0;0;293.45;0;0;0;0;0;0
30/06/2021;1090100671169;1;55;1;0;4000;6;34;10;1;0;0;0;2;2;0;0;254.57;0;0;0;0;0;0
30/06/2021;1090100672581;1;43;1;0;11700;25;41;25;1;0;0;0;1;2;0;0;53.49;0;0;0;0;1;25
30/06/2021;1090100677027;1;66;0;1;20000;20;20;27;1;0;1;0;1;2;0;0;80.46;0;0;0;0;1;17
30/06/2021;1090100677159;1;52;1;0;30100;21;113;7;1;0;1;0;1;1;0;0;293.6;0;0;0;0;1;9
30/06/2021;1090100680397;1;43;1;0;18900;0;134;119;1;0;1;0;2;0;0;0;465.58;0;0;0;0;0;0
30/06/2021;1090100680591;1;51;1;0;9000;11;44;4;1;0;1;0;1;2;1;0;158.09;0;0;0;0;1;10
30/06/2021;1090100681695;1;58;1;0;13000;36;98;4;1;0;1;0;1;1;0;0;91.18;0;0;0;0;1;25
30/06/2021;1090100681903;1;36;1;0;150000;28;28;22;1;0;1;0;1;2;0;0;4198.8;0;0;0;0;0;0
30/06/2021;1090100682004;1;62;1;0;5000;1;53;39;1;0;1;0;1;2;1;0;167.78;0;0;0;0;0;0
30/06/2021;1090100684520;0;48;0;1;100000;22;22;33;1;0;1;0;1;2;0;0;725.73;0;0;0;0;0;0
30/06/2021;1090100686913;1;60;1;0;25000;12;16;45;1;0;1;0;2;2;1;0;211.21;0;0;0;0;1;7
30/06/2021;1090100687642;1;42;0;0;35000;4;55;7;1;0;1;0;1;1;0;0;431.32;0;0;0;0;0;0
30/06/2021;1090100688347;1;52;1;1;42000;10;39;32;1;0;1;0;2;1;1;0;246.01;0;0;0;0;0;0
30/06/2021;1090100688827;1;63;1;1;19000;6;42;22;1;0;1;0;1;3;0;0;83.5;0;0;0;0;1;7
30/06/2021;1090100691810;1;66;1;0;100000;17;17;22;1;0;1;0;1;0;0;0;718.02;0;0;0;0;1;15
30/06/2021;1090100692093;1;41;1;0;17800;11;32;98;1;0;1;0;1;3;0;0;377.66;0;0;0;0;0;0
30/06/2021;1090100697893;1;43;0;0;24000;2;27;39;1;0;0;0;1;0;0;0;390.47;0;0;0;0;0;0
